X	Y	Z	I
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
28.8502     	0000	128.4190    	35
28.9192     	0000	128.4182    	34
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
34.5999     	0000	116.4328    	36
34.6647     	0000	116.4320    	42
34.7175     	0000	116.3693    	58
34.7905     	0000	116.4097    	78
34.8562     	0000	116.4130    	85
34.9113     	0000	116.3627    	70
34.9745     	0000	116.3536    	55
35.0157     	0000	116.2333    	47
35.0666     	0000	116.1625    	39
35.1052     	0000	116.0301    	35
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
-45.7445    	0000	136.3463    	761
-45.6732    	0000	136.3514    	750
-45.6077    	0000	136.3819    	736
-45.5504    	0000	136.4484    	801
-45.4930    	0000	136.5148    	742
-45.4286    	0000	136.5506    	738
-45.3688    	0000	136.6068    	782
-45.3137    	0000	136.6836    	706
-45.2504    	0000	136.7246    	716
-45.1986    	0000	136.8169    	742
-45.1341    	0000	136.8527    	745
-45.0776    	0000	136.9246    	794
-45.0188    	0000	136.9862    	743
-44.9530    	0000	137.0169    	778
-44.8896    	0000	137.0580    	776
-44.8364    	0000	137.1454    	739
-44.7694    	0000	137.1711    	727
-44.7047    	0000	137.2071    	735
-44.6538    	0000	137.3049    	736
-44.5913    	0000	137.3513    	741
-44.5334    	0000	137.4183    	809
-44.4662    	0000	137.4440    	805
-44.4082    	0000	137.5111    	731
-44.3422    	0000	137.5420    	729
-44.2830    	0000	137.6039    	797
-44.2238    	0000	137.6659    	737
-44.1588    	0000	137.7021    	742
-44.1110    	0000	137.8159    	759
-44.0471    	0000	137.8573    	767
-43.9866    	0000	137.9142    	820
-43.9317    	0000	137.9972    	756
-43.8768    	0000	138.0802    	829
-43.8174    	0000	138.1424    	754
-43.7522    	0000	138.1787    	751
-43.6938    	0000	138.2463    	809
-43.6354    	0000	138.3138    	730
-43.5713    	0000	138.3554    	740
-43.5139    	0000	138.4282    	819
-43.4565    	0000	138.5011    	759
-43.3911    	0000	138.5375    	765
-43.3314    	0000	138.6001    	825
-43.2716    	0000	138.6626    	748
-43.2074    	0000	138.7043    	749
-43.1543    	0000	138.7983    	759
-43.0910    	0000	138.8453    	753
-43.0334    	0000	138.9185    	808
-42.9746    	0000	138.9865    	747
-42.9112    	0000	139.0335    	761
-42.8602    	0000	139.1383    	767
-42.7979    	0000	139.1907    	762
-42.7400    	0000	139.2641    	815
-42.6799    	0000	139.3271    	727
-42.6142    	0000	139.3637    	720
-42.5607    	0000	139.4583    	732
-42.5005    	0000	139.5214    	747
-42.4502    	0000	139.6320    	781
-42.3822    	0000	139.6582    	799
-42.3163    	0000	139.6949    	773
-42.2593    	0000	139.7740    	813
-42.2000    	0000	139.8425    	744
-42.1418    	0000	139.9164    	799
-42.0813    	0000	139.9797    	724
-42.0164    	0000	140.0219    	734
-41.9581    	0000	140.0959    	819
-41.9020    	0000	140.1805    	765
-41.8447    	0000	140.2599    	831
-41.7873    	0000	140.3394    	746
-41.7212    	0000	140.3764    	718
-41.6626    	0000	140.4506    	766
-41.6063    	0000	140.5355    	708
-41.5477    	0000	140.6099    	802
-41.4901    	0000	140.6896    	732
-41.4315    	0000	140.7640    	777
-41.3706    	0000	140.8279    	740
-41.3053    	0000	140.8704    	771
-41.2476    	0000	140.9503    	836
-41.1909    	0000	141.0356    	761
-41.1332    	0000	141.1157    	832
-41.0753    	0000	141.1958    	771
-41.0175    	0000	141.2759    	811
-40.9585    	0000	141.3508    	718
-40.9016    	0000	141.4364    	781
-40.8425    	0000	141.5114    	731
-40.7770    	0000	141.5542    	735
-40.7178    	0000	141.6292    	798
-40.6597    	0000	141.7097    	754
-40.6026    	0000	141.7956    	827
-40.5444    	0000	141.8762    	749
-40.4798    	0000	141.9245    	748
-40.4268    	0000	142.0323    	765
-40.3610    	0000	142.0752    	755
-40.3016    	0000	142.1506    	800
-40.2442    	0000	142.2369    	734
-40.1869    	0000	142.3233    	799
-40.1252    	0000	142.3881    	735
-40.0603    	0000	142.4366    	745
-40.0112    	0000	142.5665    	771
-39.9537    	0000	142.6532    	815
-39.8929    	0000	142.7236    	718
-39.8278    	0000	142.7723    	724
-39.7765    	0000	142.8917    	722
-39.7134    	0000	142.9514    	708
-39.6609    	0000	143.0656    	716
-39.5968    	0000	143.1199    	732
-39.5378    	0000	143.2015    	789
-39.4799    	0000	143.2887    	736
-39.4209    	0000	143.3704    	827
-39.3629    	0000	143.4577    	765
-39.3037    	0000	143.5396    	815
-39.2435    	0000	143.6161    	733
-39.1854    	0000	143.7036    	803
-39.1272    	0000	143.7912    	748
-39.0700    	0000	143.8843    	805
-39.0127    	0000	143.9775    	741
-38.9523    	0000	144.0543    	790
-38.8918    	0000	144.1312    	703
-38.8344    	0000	144.2246    	766
-38.7770    	0000	144.3181    	724
-38.7174    	0000	144.4007    	808
-38.6588    	0000	144.4888    	744
-38.6012    	0000	144.5826    	813
-38.5415    	0000	144.6654    	749
-38.4828    	0000	144.7537    	791
-38.4240    	0000	144.8422    	711
-38.3642    	0000	144.9251    	773
-38.3063    	0000	145.0193    	718
-38.2505    	0000	145.1246    	811
-38.1925    	0000	145.2190    	744
-38.1305    	0000	145.2911    	777
-38.0704    	0000	145.3744    	712
-38.0123    	0000	145.4689    	780
-37.9552    	0000	145.5691    	718
-37.8970    	0000	145.6639    	776
-37.8398    	0000	145.7643    	719
-37.7794    	0000	145.8480    	808
-37.7190    	0000	145.9317    	738
-37.6607    	0000	146.0267    	784
-37.6042    	0000	146.1331    	712
-37.5498    	0000	146.2508    	711
-37.4913    	0000	146.3461    	763
-37.4327    	0000	146.4416    	697
-37.3750    	0000	146.5427    	767
-37.3173    	0000	146.6439    	709
-37.2576    	0000	146.7339    	781
-37.1998    	0000	146.8354    	732
-37.1379    	0000	146.9142    	801
-37.0790    	0000	147.0101    	722
-37.0290    	0000	147.1572    	731
-36.9730    	0000	147.2704    	805
-36.9139    	0000	147.3666    	734
-36.8538    	0000	147.4572    	801
-36.7946    	0000	147.5536    	724
-36.7424    	0000	147.6900    	696
-36.6861    	0000	147.8038    	754
-36.6267    	0000	147.9005    	711
-36.5663    	0000	147.9915    	794
-36.5079    	0000	148.0941    	723
-36.4494    	0000	148.1968    	777
-36.3898    	0000	148.2939    	693
-36.3371    	0000	148.4312    	671
-36.2794    	0000	148.5400    	726
-36.2217    	0000	148.6489    	672
-36.1639    	0000	148.7579    	744
-36.1109    	0000	148.8958    	739
-36.0520    	0000	148.9993    	683
-35.9940    	0000	149.1086    	773
-35.9380    	0000	149.2296    	719
-35.8848    	0000	149.3682    	704
-35.8256    	0000	149.4721    	751
-35.7674    	0000	149.5819    	681
-35.7130    	0000	149.7150    	674
-35.6547    	0000	149.8251    	748
-35.5963    	0000	149.9353    	701
-35.5368    	0000	150.0397    	763
-35.4842    	0000	150.1851    	752
-35.4265    	0000	150.3015    	680
-35.3689    	0000	150.4180    	748
-35.3160    	0000	150.5639    	756
-35.2562    	0000	150.6689    	665
-35.1974    	0000	150.7800    	686
-35.1472    	0000	150.9440    	688
-35.0912    	0000	151.0730    	679
-35.0360    	0000	151.2079    	703
-34.9769    	0000	151.3195    	751
-34.9207    	0000	151.4489    	664
-34.8672    	0000	151.5962    	653
-34.8079    	0000	151.7082    	702
-34.7495    	0000	151.8262    	620
-34.6969    	0000	151.9799    	620
-34.6393    	0000	152.1041    	696
-34.5884    	0000	152.2701    	693
-34.5365    	0000	152.4305    	683
-34.4720    	0000	152.5134    	675
-34.4170    	0000	152.6562    	685
-34.3649    	0000	152.8171    	701
-34.3078    	0000	152.9482    	622
-34.2498    	0000	153.0736    	668
-34.1964    	0000	153.2291    	661
-34.1440    	0000	153.3908    	629
-34.0876    	0000	153.5287    	577
-34.0360    	0000	153.6969    	613
-33.9776    	0000	153.8230    	687
-33.9238    	0000	153.9796    	682
-33.8653    	0000	154.1061    	583
-33.8143    	0000	154.2812    	558
-33.7641    	0000	154.4627    	577
-33.7138    	0000	154.6445    	605
-33.6588    	0000	154.7962    	689
-33.6027    	0000	154.9419    	680
-33.5447    	0000	155.0757    	578
-33.4941    	0000	155.2585    	554
-33.4359    	0000	155.3926    	605
-33.3833    	0000	155.5637    	605
-33.3324    	0000	155.7473    	616
-33.2787    	0000	155.9128    	605
-33.2296    	0000	156.1094    	583
-33.1804    	0000	156.3063    	592
-33.1227    	0000	156.4478    	547
-33.0705    	0000	156.6268    	543
-33.0192    	0000	156.8122    	536
-32.9678    	0000	156.9979    	537
-32.9125    	0000	157.1591    	605
-32.8619    	0000	157.3516    	617
-32.8093    	0000	157.5320    	601
-32.7566    	0000	157.7127    	580
-32.7066    	0000	157.9125    	558
-32.6584    	0000	158.1253    	560
-32.6092    	0000	158.3321    	584
-32.5598    	0000	158.5393    	585
-32.5086    	0000	158.7343    	543
-32.4600    	0000	158.9486    	533
-32.4095    	0000	159.1507    	553
-32.3570    	0000	159.3404    	556
-32.3081    	0000	159.5558    	539
-32.2601    	0000	159.7781    	505
-32.2157    	0000	160.0264    	419
-32.1684    	0000	160.2560    	406
-32.1247    	0000	160.5117    	428
-32.0781    	0000	160.7488    	401
-32.0333    	0000	160.9992    	407
-31.9856    	0000	161.2308    	441
-31.9415    	0000	161.4888    	420
-31.8973    	0000	161.7473    	448
-31.8484    	0000	161.9740    	411
-31.8003    	0000	162.2076    	375
-31.7604    	0000	162.5005    	326
-31.7213    	0000	162.8006    	367
-31.6756    	0000	163.0556    	370
-31.6373    	0000	163.3639    	322
-31.5979    	0000	163.6664    	325
-31.5611    	0000	163.9895    	276
-31.5215    	0000	164.2936    	278
-31.4836    	0000	164.6119    	233
-31.4456    	0000	164.9311    	233
-31.4185    	0000	165.3315    	215
-31.3859    	0000	165.6930    	198
-31.3457    	0000	166.0017    	197
-31.3192    	0000	166.4127    	165
-31.3029    	0000	166.8998    	158
-31.2697    	0000	167.2663    	158
-31.2374    	0000	167.6408    	126
-31.2310    	0000	168.2087    	118
-31.2133    	0000	168.6966    	105
-31.1909    	0000	169.1520    	87
-31.1843    	0000	169.7274    	70
-31.1869    	0000	170.3757    	53
-31.1680    	0000	170.8659    	42
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
